10.000000	1.371890	
10.000000	4.412589	
10.000000	1.953615	
10.000000	3.014482	
10.000000	1.346131	
10.000000	3.306906	
10.000000	0.442297	
10.000000	2.721754	
10.000000	0.792547	
10.000000	1.924206	
10.000000	0.476107	
10.000000	2.075251	
10.000000	-0.009690	
10.000000	1.733394	
10.000000	0.210034	
10.000000	1.271253	
10.000000	0.049959	
10.000000	1.348025	
10.000000	-0.208578	
10.000000	1.143257	
10.000000	-0.064022	
10.000000	0.868761	
10.000000	-0.141521	
10.000000	0.908112	
10.000000	-0.278751	
10.000000	0.781966	
10.000000	-0.177876	
10.000000	0.094910	
10.000000	0.091290	
10.000000	0.087845	
10.000000	0.084534	
10.000000	0.081350	
10.000000	0.078285	
10.000000	0.075340	
10.000000	0.072510	
9.257283	0.069791	
8.342051	0.067180	
7.517305	0.064665	
6.774100	0.062249	
6.104369	0.059921	
5.500853	0.057682	
4.957006	0.055526	
4.466926	0.053454	
4.025298	0.051459	
3.627332	0.049538	
3.268712	0.047691	
2.945546	0.045909	
